date,store_id,model_id,units_sold,selling_price,revenue
2026-02-02,S06,P005,5,6752,33760
2026-02-02,S06,P017,6,8394,50364
2026-02-02,S06,P033,5,26693,133465
2026-02-02,S06,P025,7,21573,151011
2026-02-02,S06,P023,3,24663,73989
2026-02-02,S06,P051,4,61101,244404
2026-02-02,S06,P028,6,16173,97038
2026-02-02,S06,P031,5,24755,123775
2026-02-02,S06,P036,6,20355,122130
2026-02-02,S06,P060,3,107526,322578
2026-02-02,S06,P054,3,101024,303072
2026-02-02,S06,P002,5,11544,57720
2026-02-02,S06,P018,6,14913,89478
2026-02-02,S06,P046,4,38193,152772
2026-02-02,S06,P022,5,27186,135930
2026-02-02,S06,P032,6,20596,123576
2026-02-02,S06,P030,5,15685,78425
2026-02-02,S06,P026,6,20310,121860
2026-02-02,S06,P057,3,147562,442686
2026-02-02,S06,P001,5,14634,73170
2026-02-02,S06,P052,5,57176,285880
2026-02-02,S06,P021,7,23957,167699
2026-02-02,S06,P058,3,112806,338418
2026-02-02,S06,P015,6,11088,66528
2026-02-02,S06,P042,4,69386,277544
2026-02-02,S06,P044,5,65718,328590
2026-02-02,S06,P006,5,11014,55070
2026-02-02,S06,P011,6,12047,72282
2026-02-02,S07,P014,7,10206,71442
2026-02-02,S07,P038,10,20282,202820
2026-02-02,S07,P050,3,47926,143778
2026-02-02,S07,P029,10,27143,271430
2026-02-02,S07,P012,10,10340,103400
2026-02-02,S07,P056,1,146173,146173
2026-02-02,S07,P059,1,132723,132723
2026-02-02,S07,P053,2,78449,156898
2026-02-02,S07,P024,9,26314,236826
2026-02-02,S07,P004,8,9027,72216
2026-02-02,S07,P040,7,20298,142086
2026-02-02,S07,P047,3,54136,162408
2026-02-02,S07,P039,9,25858,232722
2026-02-02,S07,P041,3,60034,180102
2026-02-02,S07,P045,3,50412,151236
2026-02-02,S07,P048,3,67839,203517
2026-02-02,S07,P016,9,14265,128385
2026-02-02,S07,P010,10,14758,147580
2026-02-02,S07,P013,7,14412,100884
2026-02-02,S07,P055,1,106142,106142
2026-02-02,S07,P020,8,14255,114040
2026-02-02,S07,P007,8,8784,70272
2026-02-02,S07,P034,10,24060,240600
2026-02-02,S07,P037,7,26798,187586
2026-02-02,S07,P049,3,44927,134781
2026-02-02,S07,P027,9,27330,245970
2026-02-02,S07,P043,3,52204,156612
2026-02-02,S07,P008,8,6271,50168
2026-02-02,S07,P019,7,8064,56448
2026-02-02,S07,P003,4,7154,28616
2026-02-02,S07,P035,7,26927,188489
2026-02-02,S07,P009,10,9061,90610
2026-02-02,S07,P005,10,6752,67520
2026-02-02,S07,P017,9,8394,75546
2026-02-02,S07,P033,9,26693,240237
2026-02-02,S07,P025,7,21573,151011
2026-02-02,S07,P023,4,24663,98652
2026-02-02,S07,P051,3,61101,183303
2026-02-02,S07,P028,8,16173,129384
2026-02-02,S07,P031,7,24755,173285
2026-02-02,S07,P036,8,20355,162840
2026-02-02,S07,P060,1,107526,107526
2026-02-02,S07,P054,1,101024,101024
2026-02-02,S07,P002,9,11544,103896
2026-02-02,S07,P018,9,14913,134217
2026-02-02,S07,P046,3,38193,114579
2026-02-02,S07,P022,8,27186,217488
2026-02-02,S07,P032,7,20596,144172
2026-02-02,S07,P030,8,15685,125480
2026-02-02,S07,P026,7,20310,142170
2026-02-02,S07,P057,2,147562,295124
2026-02-02,S07,P001,10,14634,146340
2026-02-02,S07,P052,3,57176,171528
2026-02-02,S07,P021,7,23957,167699
2026-02-02,S07,P058,1,112806,112806
2026-02-02,S07,P015,9,11088,99792
2026-02-02,S07,P042,3,69386,208158
2026-02-02,S07,P044,3,65718,197154
2026-02-02,S07,P006,7,11014,77098
2026-02-02,S07,P011,7,12047,84329
2026-02-02,S08,P014,9,10206,91854
2026-02-02,S08,P038,10,20282,202820
2026-02-02,S08,P050,3,47926,143778
2026-02-02,S08,P029,7,27143,190001
2026-02-02,S08,P012,9,10340,93060
2026-02-02,S08,P056,2,146173,292346
2026-02-02,S08,P059,2,132723,265446
2026-02-02,S08,P053,2,78449,156898
2026-02-02,S08,P024,8,26314,210512
2026-02-02,S08,P004,10,9027,90270
2026-02-02,S08,P040,8,20298,162384
2026-02-02,S08,P047,4,54136,216544
2026-02-02,S08,P039,9,25858,232722
2026-02-02,S08,P041,3,60034,180102
2026-02-02,S08,P045,4,50412,201648
2026-02-02,S08,P048,3,67839,203517
2026-02-02,S08,P016,7,14265,99855
2026-02-02,S08,P010,8,14758,118064
2026-02-02,S08,P013,8,14412,115296
2026-02-02,S08,P055,1,106142,106142
2026-02-02,S08,P020,9,14255,128295
2026-02-02,S08,P007,8,8784,70272
2026-02-02,S08,P034,8,24060,192480
2026-02-02,S08,P037,8,26798,214384
2026-02-02,S08,P049,3,44927,134781
2026-02-02,S08,P027,7,27330,191310
2026-02-02,S08,P043,3,52204,156612
2026-02-02,S08,P008,7,6271,43897
2026-02-02,S08,P019,8,8064,64512
2026-02-02,S08,P003,4,7154,28616
2026-02-02,S08,P035,7,26927,188489
2026-02-02,S08,P009,10,9061,90610
2026-02-02,S08,P005,10,6752,67520
2026-02-02,S08,P017,8,8394,67152
2026-02-02,S08,P033,10,26693,266930
2026-02-02,S08,P025,8,21573,172584
2026-02-02,S08,P023,5,24663,123315
2026-02-02,S08,P051,3,61101,183303
2026-02-02,S08,P028,9,16173,145557
2026-02-02,S08,P031,8,24755,198040
2026-02-02,S08,P036,8,20355,162840
2026-02-02,S08,P060,1,107526,107526
2026-02-02,S08,P054,2,101024,202048
2026-02-02,S08,P002,10,11544,115440
2026-02-02,S08,P018,8,14913,119304
2026-02-02,S08,P046,3,38193,114579
2026-02-02,S08,P022,7,27186,190302
2026-02-02,S08,P032,7,20596,144172
2026-02-02,S08,P030,7,15685,109795
2026-02-02,S08,P026,9,20310,182790
2026-02-02,S08,P057,1,147562,147562
2026-02-02,S08,P001,9,14634,131706
2026-02-02,S08,P052,3,57176,171528
2026-02-02,S08,P021,9,23957,215613
2026-02-02,S08,P058,1,112806,112806
2026-02-02,S08,P015,8,11088,88704
2026-02-02,S08,P042,3,69386,208158
2026-02-02,S08,P044,3,65718,197154
2026-02-02,S08,P006,10,11014,110140
2026-02-02,S08,P011,9,12047,108423
2026-02-02,S09,P014,10,10206,102060
2026-02-02,S09,P038,8,20282,162256
2026-02-02,S09,P050,3,47926,143778
2026-02-02,S09,P029,7,27143,190001
2026-02-02,S09,P012,7,10340,72380
2026-02-02,S09,P056,1,146173,146173
2026-02-02,S09,P059,2,132723,265446
2026-02-02,S09,P053,1,78449,78449
2026-02-02,S09,P024,8,26314,210512
2026-02-02,S09,P004,9,9027,81243
2026-02-02,S09,P040,8,20298,162384
2026-02-02,S09,P047,4,54136,216544
2026-02-02,S09,P039,10,25858,258580
2026-02-02,S09,P041,3,60034,180102
2026-02-02,S09,P045,3,50412,151236
2026-02-02,S09,P048,3,67839,203517
2026-02-02,S09,P016,10,14265,142650
2026-02-02,S09,P010,10,14758,147580
2026-02-02,S09,P013,9,14412,129708
2026-02-02,S09,P055,1,106142,106142
2026-02-02,S09,P020,9,14255,128295
2026-02-02,S09,P007,9,8784,79056
2026-02-02,S09,P034,8,24060,192480
2026-02-02,S09,P037,8,26798,214384
2026-02-02,S09,P049,3,44927,134781
2026-02-02,S09,P027,9,27330,245970
2026-02-02,S09,P043,4,52204,208816
2026-02-02,S09,P008,8,6271,50168
2026-02-02,S09,P019,9,8064,72576
2026-02-02,S09,P003,4,7154,28616
2026-02-02,S09,P035,9,26927,242343
2026-02-02,S09,P009,11,9061,99671
2026-02-02,S09,P005,8,6752,54016
2026-02-02,S09,P017,9,8394,75546
2026-02-02,S09,P033,10,26693,266930
2026-02-02,S09,P025,7,21573,151011
2026-02-02,S09,P023,4,24663,98652
2026-02-02,S09,P051,4,61101,244404
2026-02-02,S09,P028,8,16173,129384
2026-02-02,S09,P031,9,24755,222795
2026-02-02,S09,P036,10,20355,203550
2026-02-02,S09,P060,2,107526,215052
2026-02-02,S09,P054,2,101024,202048
2026-02-02,S09,P002,9,11544,103896
2026-02-02,S09,P018,7,14913,104391
2026-02-02,S09,P046,3,38193,114579
2026-02-02,S09,P022,9,27186,244674
2026-02-02,S09,P032,9,20596,185364
2026-02-02,S09,P030,10,15685,156850
2026-02-02,S09,P026,8,20310,162480
2026-02-02,S09,P057,2,147562,295124
2026-02-02,S09,P001,8,14634,117072
2026-02-02,S09,P052,3,57176,171528
2026-02-02,S09,P021,8,23957,191656
2026-02-02,S09,P058,1,112806,112806
2026-02-02,S09,P015,7,11088,77616
2026-02-02,S09,P042,3,69386,208158
2026-02-02,S09,P044,3,65718,197154
2026-02-02,S09,P006,10,11014,110140
2026-02-02,S09,P011,10,12047,120470
2026-02-02,S10,P014,10,10206,102060
2026-02-02,S10,P038,9,20282,182538
2026-02-02,S10,P050,4,47926,191704
2026-02-02,S10,P029,7,27143,190001
2026-02-02,S10,P012,10,10340,103400
2026-02-02,S10,P056,1,146173,146173
2026-02-02,S10,P059,1,132723,132723
2026-02-02,S10,P053,2,78449,156898
2026-02-02,S10,P024,9,26314,236826
2026-02-02,S10,P004,8,9027,72216
2026-02-02,S10,P040,8,20298,162384
2026-02-02,S10,P047,3,54136,162408
2026-02-02,S10,P039,7,25858,181006
2026-02-02,S10,P041,3,60034,180102
2026-02-02,S10,P045,3,50412,151236
2026-02-02,S10,P048,4,67839,271356
2026-02-02,S10,P016,10,14265,142650
2026-02-02,S10,P010,9,14758,132822
2026-02-02,S10,P013,7,14412,100884
2026-02-02,S10,P055,1,106142,106142
2026-02-02,S10,P020,9,14255,128295
2026-02-02,S10,P007,8,8784,70272
2026-02-02,S10,P034,7,24060,168420
2026-02-02,S10,P037,9,26798,241182
2026-02-02,S10,P049,3,44927,134781
2026-02-02,S10,P027,9,27330,245970
2026-02-02,S10,P043,3,52204,156612
2026-02-02,S10,P008,8,6271,50168
2026-02-02,S10,P019,8,8064,64512
2026-02-02,S10,P003,4,7154,28616
2026-02-02,S10,P035,8,26927,215416
2026-02-02,S10,P009,9,9061,81549
2026-02-02,S10,P005,9,6752,60768
2026-02-02,S10,P017,7,8394,58758
2026-02-02,S10,P033,7,26693,186851
2026-02-02,S10,P025,8,21573,172584
2026-02-02,S10,P023,4,24663,98652
2026-02-02,S10,P051,3,61101,183303
2026-02-02,S10,P028,7,16173,113211
2026-02-02,S10,P031,7,24755,173285
2026-02-02,S10,P036,9,20355,183195
2026-02-02,S10,P060,1,107526,107526
2026-02-02,S10,P054,1,101024,101024
2026-02-02,S10,P002,7,11544,80808
2026-02-02,S10,P018,9,14913,134217
2026-02-02,S10,P046,3,38193,114579
2026-02-02,S10,P022,10,27186,271860
2026-02-02,S10,P032,9,20596,185364
2026-02-02,S10,P030,8,15685,125480
2026-02-02,S10,P026,8,20310,162480
2026-02-02,S10,P057,1,147562,147562
2026-02-02,S10,P001,8,14634,117072
2026-02-02,S10,P052,3,57176,171528
2026-02-02,S10,P021,9,23957,215613
2026-02-02,S10,P058,1,112806,112806
2026-02-02,S10,P015,7,11088,77616
2026-02-02,S10,P042,3,69386,208158
2026-02-02,S10,P044,4,65718,262872
2026-02-02,S10,P006,8,11014,88112
2026-02-02,S10,P011,9,12047,108423
2026-02-02,S11,P014,12,10206,122472
2026-02-02,S11,P038,5,20282,101410
2026-02-02,S11,P050,2,47926,95852
2026-02-02,S11,P029,5,27143,135715
2026-02-02,S11,P012,14,10340,144760
2026-02-02,S11,P056,1,146173,146173
2026-02-02,S11,P059,1,132723,132723
2026-02-02,S11,P053,1,78449,78449
2026-02-02,S11,P024,8,26314,210512
2026-02-02,S11,P004,12,9027,108324
2026-02-02,S11,P040,7,20298,142086
2026-02-02,S11,P047,2,54136,108272
2026-02-02,S11,P039,8,25858,206864
2026-02-02,S11,P041,2,60034,120068
2026-02-02,S11,P045,2,50412,100824
2026-02-02,S11,P048,2,67839,135678
2026-02-02,S11,P016,13,14265,185445
2026-02-02,S11,P010,14,14758,206612
2026-02-02,S11,P013,12,14412,172944
2026-02-02,S11,P055,1,106142,106142
2026-02-02,S11,P020,14,14255,199570
2026-02-02,S11,P007,12,8784,105408
2026-02-02,S11,P034,8,24060,192480
2026-02-02,S11,P037,6,26798,160788
2026-02-02,S11,P049,2,44927,89854
2026-02-02,S11,P027,6,27330,163980
2026-02-02,S11,P043,2,52204,104408
2026-02-02,S11,P008,10,6271,62710
2026-02-02,S11,P019,14,8064,112896
2026-02-02,S11,P003,7,7154,50078
2026-02-02,S11,P035,5,26927,134635
2026-02-02,S11,P009,13,9061,117793
2026-02-02,S11,P005,10,6752,67520
2026-02-02,S11,P017,11,8394,92334
2026-02-02,S11,P033,6,26693,160158
2026-02-02,S11,P025,7,21573,151011
2026-02-02,S11,P023,3,24663,73989
2026-02-02,S11,P051,2,61101,122202
2026-02-02,S11,P028,7,16173,113211
2026-02-02,S11,P031,7,24755,173285
2026-02-02,S11,P036,7,20355,142485
2026-02-02,S11,P060,1,107526,107526
2026-02-02,S11,P054,1,101024,101024
2026-02-02,S11,P002,11,11544,126984
2026-02-02,S11,P018,11,14913,164043
2026-02-02,S11,P046,2,38193,76386
2026-02-02,S11,P022,8,27186,217488
2026-02-02,S11,P032,7,20596,144172
2026-02-02,S11,P030,5,15685,78425
2026-02-02,S11,P026,6,20310,121860
2026-02-02,S11,P057,1,147562,147562
2026-02-02,S11,P001,14,14634,204876
2026-02-02,S11,P052,2,57176,114352
2026-02-02,S11,P021,8,23957,191656
2026-02-02,S11,P058,1,112806,112806
2026-02-02,S11,P015,14,11088,155232
2026-02-02,S11,P042,2,69386,138772
2026-02-02,S11,P044,2,65718,131436
2026-02-02,S11,P006,12,11014,132168
2026-02-02,S11,P011,12,12047,144564
2026-02-02,S12,P014,14,10206,142884
2026-02-02,S12,P038,7,20282,141974
2026-02-02,S12,P050,2,47926,95852
2026-02-02,S12,P029,8,27143,217144
2026-02-02,S12,P012,14,10340,144760
2026-02-02,S12,P056,1,146173,146173
2026-02-02,S12,P059,1,132723,132723
2026-02-02,S12,P053,1,78449,78449
2026-02-02,S12,P024,6,26314,157884
2026-02-02,S12,P004,13,9027,117351
2026-02-02,S12,P040,7,20298,142086
2026-02-02,S12,P047,2,54136,108272
2026-02-02,S12,P039,5,25858,129290
2026-02-02,S12,P041,2,60034,120068
2026-02-02,S12,P045,2,50412,100824
2026-02-02,S12,P048,2,67839,135678
2026-02-02,S12,P016,11,14265,156915
2026-02-02,S12,P010,10,14758,147580
2026-02-02,S12,P013,10,14412,144120
2026-02-02,S12,P055,1,106142,106142
2026-02-02,S12,P020,10,14255,142550
2026-02-02,S12,P007,12,8784,105408
2026-02-02,S12,P034,6,24060,144360
2026-02-02,S12,P037,7,26798,187586
2026-02-02,S12,P049,3,44927,134781
2026-02-02,S12,P027,6,27330,163980
2026-02-02,S12,P043,2,52204,104408
2026-02-02,S12,P008,12,6271,75252
2026-02-02,S12,P019,10,8064,80640
2026-02-02,S12,P003,5,7154,35770
2026-02-02,S12,P035,7,26927,188489
2026-02-02,S12,P009,13,9061,117793
2026-02-02,S12,P005,12,6752,81024
2026-02-02,S12,P017,13,8394,109122
2026-02-02,S12,P033,6,26693,160158
2026-02-02,S12,P025,7,21573,151011
2026-02-02,S12,P023,3,24663,73989
2026-02-02,S12,P051,2,61101,122202
2026-02-02,S12,P028,7,16173,113211
2026-02-02,S12,P031,7,24755,173285
2026-02-02,S12,P036,7,20355,142485
2026-02-02,S12,P060,1,107526,107526
2026-02-02,S12,P054,1,101024,101024
2026-02-02,S12,P002,12,11544,138528
2026-02-02,S12,P018,13,14913,193869
2026-02-02,S12,P046,2,38193,76386
2026-02-02,S12,P022,6,27186,163116
2026-02-02,S12,P032,8,20596,164768
2026-02-02,S12,P030,6,15685,94110
2026-02-02,S12,P026,6,20310,121860
2026-02-02,S12,P057,1,147562,147562
2026-02-02,S12,P001,14,14634,204876
2026-02-02,S12,P052,2,57176,114352
2026-02-02,S12,P021,7,23957,167699
2026-02-02,S12,P058,1,112806,112806
2026-02-02,S12,P015,11,11088,121968
2026-02-02,S12,P042,2,69386,138772
2026-02-02,S12,P044,2,65718,131436
2026-02-02,S12,P006,12,11014,132168
2026-02-02,S12,P011,10,12047,120470
2026-02-02,S13,P014,7,10206,71442
2026-02-02,S13,P038,7,20282,141974
2026-02-02,S13,P050,4,47926,191704
2026-02-02,S13,P029,9,27143,244287
2026-02-02,S13,P012,7,10340,72380
2026-02-02,S13,P056,2,146173,292346
2026-02-02,S13,P059,1,132723,132723
2026-02-02,S13,P053,1,78449,78449
2026-02-02,S13,P024,8,26314,210512
2026-02-02,S13,P004,10,9027,90270
2026-02-02,S13,P040,9,20298,182682
2026-02-02,S13,P047,3,54136,162408
2026-02-02,S13,P039,8,25858,206864
2026-02-02,S13,P041,3,60034,180102
2026-02-02,S13,P045,3,50412,151236
2026-02-02,S13,P048,3,67839,203517
2026-02-02,S13,P016,8,14265,114120
2026-02-02,S13,P010,8,14758,118064
2026-02-02,S13,P013,7,14412,100884
2026-02-02,S13,P055,1,106142,106142
2026-02-02,S13,P020,8,14255,114040
2026-02-02,S13,P007,7,8784,61488
2026-02-02,S13,P034,10,24060,240600
2026-02-02,S13,P037,9,26798,241182
2026-02-02,S13,P049,4,44927,179708
2026-02-02,S13,P027,8,27330,218640
2026-02-02,S13,P043,3,52204,156612
2026-02-02,S13,P008,10,6271,62710
2026-02-02,S13,P019,9,8064,72576
2026-02-02,S13,P003,5,7154,35770
2026-02-02,S13,P035,7,26927,188489
2026-02-02,S13,P009,11,9061,99671
2026-02-02,S13,P005,8,6752,54016
2026-02-02,S13,P017,8,8394,67152
2026-02-02,S13,P033,8,26693,213544
2026-02-02,S13,P025,8,21573,172584
2026-02-02,S13,P023,4,24663,98652
2026-02-02,S13,P051,2,61101,122202
2026-02-02,S13,P028,7,16173,113211
2026-02-02,S13,P031,7,24755,173285
2026-02-02,S13,P036,7,20355,142485
2026-02-02,S13,P060,1,107526,107526
2026-02-02,S13,P054,1,101024,101024
2026-02-02,S13,P002,10,11544,115440
2026-02-02,S13,P018,11,14913,164043
2026-02-02,S13,P046,3,38193,114579
2026-02-02,S13,P022,7,27186,190302
2026-02-02,S13,P032,8,20596,164768
2026-02-02,S13,P030,9,15685,141165
2026-02-02,S13,P026,9,20310,182790
2026-02-02,S13,P057,1,147562,147562
2026-02-02,S13,P001,9,14634,131706
2026-02-02,S13,P052,3,57176,171528
2026-02-02,S13,P021,9,23957,215613
2026-02-02,S13,P058,1,112806,112806
2026-02-02,S13,P015,9,11088,99792
2026-02-02,S13,P042,3,69386,208158
2026-02-02,S13,P044,4,65718,262872
2026-02-02,S13,P006,10,11014,110140
2026-02-02,S13,P011,7,12047,84329
2026-02-02,S14,P014,11,10206,112266
2026-02-02,S14,P038,7,20282,141974
2026-02-02,S14,P050,2,47926,95852
2026-02-02,S14,P029,6,27143,162858
2026-02-02,S14,P012,13,10340,134420
2026-02-02,S14,P056,1,146173,146173
2026-02-02,S14,P059,1,132723,132723
2026-02-02,S14,P053,1,78449,78449
2026-02-02,S14,P024,6,26314,157884
2026-02-02,S14,P004,11,9027,99297
2026-02-02,S14,P040,7,20298,142086
2026-02-02,S14,P047,2,54136,108272
2026-02-02,S14,P039,8,25858,206864
2026-02-02,S14,P041,2,60034,120068
2026-02-02,S14,P045,2,50412,100824
2026-02-02,S14,P048,2,67839,135678
2026-02-02,S14,P016,13,14265,185445
2026-02-02,S14,P010,12,14758,177096
2026-02-02,S14,P013,14,14412,201768
2026-02-02,S14,P055,1,106142,106142
2026-02-02,S14,P020,10,14255,142550
2026-02-02,S14,P007,12,8784,105408
2026-02-02,S14,P034,6,24060,144360
2026-02-02,S14,P037,8,26798,214384
2026-02-02,S14,P049,2,44927,89854
2026-02-02,S14,P027,8,27330,218640
2026-02-02,S14,P043,2,52204,104408
2026-02-02,S14,P008,12,6271,75252
2026-02-02,S14,P019,14,8064,112896
2026-02-02,S14,P003,6,7154,42924
2026-02-02,S14,P035,7,26927,188489
2026-02-02,S14,P009,11,9061,99671
2026-02-02,S14,P005,10,6752,67520
2026-02-02,S14,P017,12,8394,100728
2026-02-02,S14,P033,6,26693,160158
2026-02-02,S14,P025,7,21573,151011
2026-02-02,S14,P023,4,24663,98652
2026-02-02,S14,P051,2,61101,122202
2026-02-02,S14,P028,8,16173,129384
2026-02-02,S14,P031,7,24755,173285
2026-02-02,S14,P036,7,20355,142485
2026-02-02,S14,P060,1,107526,107526
2026-02-02,S14,P054,1,101024,101024
2026-02-02,S14,P002,12,11544,138528
2026-02-02,S14,P018,14,14913,208782
2026-02-02,S14,P046,2,38193,76386
2026-02-02,S14,P022,5,27186,135930
2026-02-02,S14,P032,8,20596,164768
2026-02-02,S14,P030,5,15685,78425
2026-02-02,S14,P026,6,20310,121860
2026-02-02,S14,P057,1,147562,147562
2026-02-02,S14,P001,12,14634,175608
2026-02-02,S14,P052,2,57176,114352
2026-02-02,S14,P021,6,23957,143742
2026-02-02,S14,P058,1,112806,112806
2026-02-02,S14,P015,14,11088,155232
2026-02-02,S14,P042,2,69386,138772
2026-02-02,S14,P044,2,65718,131436
2026-02-02,S14,P006,14,11014,154196
2026-02-02,S14,P011,12,12047,144564
2026-02-02,S15,P014,7,10206,71442
2026-02-02,S15,P038,9,20282,182538
2026-02-02,S15,P050,2,47926,95852
2026-02-02,S15,P029,8,27143,217144
2026-02-02,S15,P012,8,10340,82720
2026-02-02,S15,P056,1,146173,146173
2026-02-02,S15,P059,2,132723,265446
2026-02-02,S15,P053,1,78449,78449
2026-02-02,S15,P024,8,26314,210512
2026-02-02,S15,P004,9,9027,81243
2026-02-02,S15,P040,7,20298,142086
2026-02-02,S15,P047,3,54136,162408
2026-02-02,S15,P039,8,25858,206864
2026-02-02,S15,P041,3,60034,180102
2026-02-02,S15,P045,3,50412,151236
2026-02-02,S15,P048,3,67839,203517
2026-02-02,S15,P016,8,14265,114120
2026-02-02,S15,P010,9,14758,132822
2026-02-02,S15,P013,8,14412,115296
2026-02-02,S15,P055,1,106142,106142
2026-02-02,S15,P020,9,14255,128295
2026-02-02,S15,P007,8,8784,70272
2026-02-02,S15,P034,10,24060,240600
2026-02-02,S15,P037,8,26798,214384
2026-02-02,S15,P049,4,44927,179708
2026-02-02,S15,P027,10,27330,273300
2026-02-02,S15,P043,3,52204,156612
2026-02-02,S15,P008,9,6271,56439
2026-02-02,S15,P019,9,8064,72576
2026-02-02,S15,P003,5,7154,35770
2026-02-02,S15,P035,10,26927,269270
2026-02-02,S15,P009,8,9061,72488
2026-02-02,S15,P005,7,6752,47264
2026-02-02,S15,P017,7,8394,58758
2026-02-02,S15,P033,10,26693,266930
2026-02-02,S15,P025,9,21573,194157
2026-02-02,S15,P023,4,24663,98652
2026-02-02,S15,P051,3,61101,183303
2026-02-02,S15,P028,8,16173,129384
2026-02-02,S15,P031,8,24755,198040
2026-02-02,S15,P036,10,20355,203550
2026-02-02,S15,P060,1,107526,107526
2026-02-02,S15,P054,1,101024,101024
2026-02-02,S15,P002,9,11544,103896
2026-02-02,S15,P018,9,14913,134217
2026-02-02,S15,P046,3,38193,114579
2026-02-02,S15,P022,7,27186,190302
2026-02-02,S15,P032,8,20596,164768
2026-02-02,S15,P030,10,15685,156850
2026-02-02,S15,P026,9,20310,182790
2026-02-02,S15,P057,1,147562,147562
2026-02-02,S15,P001,7,14634,102438
2026-02-02,S15,P052,3,57176,171528
2026-02-02,S15,P021,7,23957,167699
2026-02-02,S15,P058,1,112806,112806
2026-02-02,S15,P015,8,11088,88704
2026-02-02,S15,P042,3,69386,208158
2026-02-02,S15,P044,3,65718,197154
2026-02-02,S15,P006,8,11014,88112
2026-02-02,S15,P011,10,12047,120470
2026-02-02,S16,P014,11,10206,112266
2026-02-02,S16,P038,6,20282,121692
2026-02-02,S16,P050,2,47926,95852
2026-02-02,S16,P029,8,27143,217144
2026-02-02,S16,P012,13,10340,134420
2026-02-02,S16,P056,1,146173,146173
2026-02-02,S16,P059,1,132723,132723
2026-02-02,S16,P053,1,78449,78449
2026-02-02,S16,P024,8,26314,210512
2026-02-02,S16,P004,10,9027,90270
2026-02-02,S16,P040,6,20298,121788
2026-02-02,S16,P047,2,54136,108272
2026-02-02,S16,P039,7,25858,181006
2026-02-02,S16,P041,2,60034,120068
2026-02-02,S16,P045,2,50412,100824
2026-02-02,S16,P048,2,67839,135678
2026-02-02,S16,P016,13,14265,185445
2026-02-02,S16,P010,12,14758,177096
2026-02-02,S16,P013,14,14412,201768
2026-02-02,S16,P055,1,106142,106142
2026-02-02,S16,P020,11,14255,156805
